Condition,Page,Trial_No,LCP_ms,FCP_ms,Transfer_MB,Prerendered
Fast 4G,Medium,23,388.00,120.00,1.85,false
Fast 4G,Medium,24,1128.00,244.00,1.85,false
Fast 4G,Medium,25,840.00,324.00,1.85,false
Fast 4G,Medium,26,540.00,172.00,1.85,false
Fast 4G,Medium,27,444.00,144.00,1.85,false
Fast 4G,Medium,28,848.00,264.00,1.85,false
Fast 4G,Medium,29,440.00,204.00,1.85,false
Fast 4G,Medium,30,340.00,124.00,1.85,false
Fast 4G,Heavy,1,11576.00,992.00,12.02,false
Fast 4G,Heavy,2,13724.00,176.00,12.02,false
Fast 4G,Heavy,3,20088.00,88.00,12.02,false
Fast 4G,Heavy,4,14616.00,132.00,12.02,false
Fast 4G,Heavy,5,11624.00,1176.00,12.02,false
Fast 4G,Heavy,6,16036.00,504.00,12.02,false
Fast 4G,Heavy,7,2508.00,124.00,12.02,false
Fast 4G,Heavy,8,17044.00,128.00,12.02,false
Fast 4G,Heavy,9,14516.00,216.00,12.02,false
Fast 4G,Heavy,10,2212.00,112.00,12.02,false
Fast 4G,Heavy,11,5912.00,112.00,12.02,false
Fast 4G,Heavy,12,1472.00,104.00,12.02,false
Fast 4G,Heavy,13,7520.00,136.00,12.02,false
Fast 4G,Heavy,14,6232.00,116.00,12.02,false
Fast 4G,Heavy,15,3060.00,128.00,12.02,false
Fast 4G,Heavy,16,6616.00,100.00,12.02,false
Fast 4G,Heavy,17,2556.00,124.00,12.02,false
Fast 4G,Heavy,18,2424.00,92.00,12.02,false
Fast 4G,Heavy,19,2952.00,120.00,12.02,false
Fast 4G,Heavy,20,1804.00,120.00,12.02,false
Fast 4G,Heavy,21,1596.00,128.00,12.02,false
Fast 4G,Heavy,22,1036.00,120.00,12.02,false
Fast 4G,Heavy,23,2444.00,112.00,12.02,false
Fast 4G,Heavy,24,928.00,112.00,12.02,false
Fast 4G,Heavy,25,1848.00,96.00,12.02,false
Fast 4G,Heavy,26,2040.00,108.00,12.02,false
Fast 4G,Heavy,27,1936.00,104.00,12.02,false
Fast 4G,Heavy,28,1448.00,116.00,12.02,false
Fast 4G,Heavy,29,976.00,124.00,12.02,false
Fast 4G,Heavy,30,1380.00,100.00,12.02,false
Regular 4G,Light,1,572.00,0.00,0.01,false
Regular 4G,Light,2,136.00,0.00,0.01,false
Regular 4G,Light,3,160.00,0.00,0.01,false
Regular 4G,Light,4,128.00,0.00,0.01,false
Regular 4G,Light,5,128.00,0.00,0.01,false
Regular 4G,Light,6,124.00,0.00,0.01,false
Regular 4G,Light,7,128.00,0.00,0.01,false
Regular 4G,Light,8,116.00,0.00,0.01,false
Regular 4G,Light,9,128.00,0.00,0.01,false
Regular 4G,Light,10,128.00,0.00,0.01,false
Regular 4G,Light,11,512.00,0.00,0.01,false
Regular 4G,Light,12,488.00,0.00,0.01,false
Regular 4G,Light,13,136.00,0.00,0.01,false
Regular 4G,Light,14,188.00,0.00,0.01,false
Regular 4G,Light,15,1468.00,0.00,0.01,false
Regular 4G,Light,16,460.00,0.00,0.01,false
Regular 4G,Light,17,188.00,0.00,0.01,false
Regular 4G,Light,18,136.00,0.00,0.01,false
Regular 4G,Light,19,176.00,0.00,0.01,false
Regular 4G,Light,20,364.00,0.00,0.01,false
Regular 4G,Light,21,152.00,0.00,0.01,false
Regular 4G,Light,22,140.00,0.00,0.01,false
Regular 4G,Light,23,124.00,0.00,0.01,false
Regular 4G,Light,24,132.00,0.00,0.01,false
Regular 4G,Light,25,172.00,0.00,0.01,false
Regular 4G,Light,26,124.00,0.00,0.01,false
Regular 4G,Light,27,224.00,0.00,0.01,false
Regular 4G,Light,28,116.00,0.00,0.01,false
Regular 4G,Light,29,124.00,0.00,0.01,false
Regular 4G,Light,30,116.00,0.00,0.01,false
Regular 4G,Medium,1,956.00,340.00,1.85,false
Regular 4G,Medium,2,268.00,136.00,1.85,false
Regular 4G,Medium,3,1112.00,112.00,1.85,false
Regular 4G,Medium,4,1836.00,220.00,1.85,false
Regular 4G,Medium,5,392.00,108.00,1.85,false
Regular 4G,Medium,6,268.00,136.00,1.85,false
Regular 4G,Medium,7,432.00,132.00,1.85,false
Regular 4G,Medium,8,428.00,96.00,1.85,false
Regular 4G,Medium,9,308.00,124.00,1.85,false
Regular 4G,Medium,10,1012.00,128.00,1.85,false
Regular 4G,Medium,11,268.00,136.00,1.85,false
Regular 4G,Medium,12,324.00,140.00,1.85,false
Regular 4G,Medium,13,204.00,120.00,1.85,false
Regular 4G,Medium,14,300.00,136.00,1.85,false
Regular 4G,Medium,15,548.00,280.00,1.85,false
Regular 4G,Medium,16,260.00,144.00,1.85,false
Regular 4G,Medium,17,332.00,132.00,1.85,false
Regular 4G,Medium,18,1584.00,148.00,1.85,false
Regular 4G,Medium,19,1176.00,192.00,1.85,false
Regular 4G,Medium,20,540.00,540.00,1.85,false
Regular 4G,Medium,21,380.00,128.00,1.85,false
Regular 4G,Medium,22,936.00,136.00,1.85,false
Regular 4G,Medium,23,324.00,124.00,1.85,false
Regular 4G,Medium,24,340.00,124.00,1.85,false
Regular 4G,Medium,25,840.00,124.00,1.85,false
Regular 4G,Medium,26,896.00,228.00,1.85,false
Regular 4G,Medium,27,240.00,124.00,1.85,false
Regular 4G,Medium,28,948.00,200.00,1.85,false
Regular 4G,Medium,29,492.00,124.00,1.85,false
Regular 4G,Medium,30,228.00,128.00,1.85,false
Regular 4G,Heavy,1,2672.00,120.00,12.02,false
Regular 4G,Heavy,2,3100.00,116.00,12.02,false
Regular 4G,Heavy,3,16644.00,144.00,12.02,false
Regular 4G,Heavy,4,4700.00,132.00,12.02,false
Regular 4G,Heavy,5,2788.00,136.00,12.02,false
Regular 4G,Heavy,6,3756.00,124.00,12.02,false
Regular 4G,Heavy,7,3880.00,132.00,12.02,false
Regular 4G,Heavy,8,5296.00,196.00,12.02,false
Regular 4G,Heavy,9,6940.00,124.00,12.02,false
Regular 4G,Heavy,10,1968.00,100.00,12.02,false
Regular 4G,Heavy,11,6792.00,108.00,12.02,false
Regular 4G,Heavy,12,5148.00,132.00,12.02,false
Regular 4G,Heavy,13,9216.00,100.00,12.02,false
Regular 4G,Heavy,14,3924.00,108.00,12.02,false
Regular 4G,Heavy,15,6316.00,116.00,12.02,false
Regular 4G,Heavy,16,2112.00,128.00,12.02,false
Regular 4G,Heavy,17,1504.00,120.00,12.02,false
Regular 4G,Heavy,18,2420.00,120.00,12.02,false
Regular 4G,Heavy,19,2460.00,124.00,12.02,false
Regular 4G,Heavy,20,2232.00,116.00,12.02,false
Regular 4G,Heavy,21,2836.00,136.00,12.02,false
Regular 4G,Heavy,22,2104.00,136.00,12.02,false
Regular 4G,Heavy,23,1496.00,116.00,12.02,false
Regular 4G,Heavy,24,2424.00,108.00,12.02,false
Regular 4G,Heavy,25,2068.00,132.00,12.02,false
Regular 4G,Heavy,26,2896.00,112.00,12.02,false
Regular 4G,Heavy,27,1720.00,120.00,12.02,false
Regular 4G,Heavy,28,2560.00,124.00,12.02,false
Regular 4G,Heavy,29,1248.00,128.00,12.02,false
Regular 4G,Heavy,30,2504.00,120.00,12.02,false
Fast 3G,Light,1,580.00,0.00,0.01,false
Fast 3G,Light,2,176.00,0.00,0.01,false
Fast 3G,Light,3,188.00,0.00,0.01,false
Fast 3G,Light,4,188.00,0.00,0.01,false
Fast 3G,Light,5,172.00,0.00,0.01,false
Fast 3G,Light,6,180.00,0.00,0.01,false
Fast 3G,Light,7,200.00,0.00,0.01,false
Fast 3G,Light,8,180.00,0.00,0.01,false
Fast 3G,Light,9,160.00,0.00,0.01,false
Fast 3G,Light,10,180.00,0.00,0.01,false
Fast 3G,Light,11,172.00,0.00,0.01,false
Fast 3G,Light,12,176.00,0.00,0.01,false
Fast 3G,Light,13,284.00,0.00,0.01,false
Fast 3G,Light,14,180.00,0.00,0.01,false
Fast 3G,Light,15,176.00,0.00,0.01,false
Fast 3G,Light,16,176.00,0.00,0.01,false
Fast 3G,Light,17,180.00,0.00,0.01,false
Fast 3G,Light,18,168.00,0.00,0.01,false
Fast 3G,Light,19,176.00,0.00,0.01,false
Fast 3G,Light,20,188.00,0.00,0.01,false
Fast 3G,Light,21,188.00,0.00,0.01,false
Fast 3G,Light,22,180.00,0.00,0.01,false
Fast 3G,Light,23,180.00,0.00,0.01,false
Fast 3G,Light,24,172.00,0.00,0.01,false
Fast 3G,Light,25,168.00,0.00,0.01,false
Fast 3G,Light,26,184.00,0.00,0.01,false
Fast 3G,Light,27,176.00,0.00,0.01,false
Fast 3G,Light,28,176.00,0.00,0.01,false
Fast 3G,Light,29,180.00,0.00,0.01,false
Fast 3G,Light,30,168.00,0.00,0.01,false
Fast 3G,Medium,1,9856.00,240.00,1.85,false
Fast 3G,Medium,2,9452.00,136.00,1.85,false
Fast 3G,Medium,3,9672.00,108.00,1.85,false
Fast 3G,Medium,4,8840.00,140.00,1.85,false
Fast 3G,Medium,5,8856.00,140.00,1.85,false
Fast 3G,Medium,6,2348.00,132.00,1.85,false
Fast 3G,Medium,7,6920.00,304.00,1.85,false
Fast 3G,Medium,8,9576.00,128.00,1.85,false
Fast 3G,Medium,9,6532.00,648.00,1.85,false
Fast 3G,Medium,10,8136.00,136.00,1.85,false
Fast 3G,Medium,11,9680.00,132.00,1.85,false
Fast 3G,Medium,12,8672.00,140.00,1.85,false
Fast 3G,Medium,13,9436.00,152.00,1.85,false
Fast 3G,Medium,14,7972.00,240.00,1.85,false
Fast 3G,Medium,15,9620.00,120.00,1.85,false
Fast 3G,Medium,16,9852.00,152.00,1.85,false
Fast 3G,Medium,17,9600.00,132.00,1.85,false
Fast 3G,Medium,18,8852.00,220.00,1.85,false
Fast 3G,Medium,19,9816.00,132.00,1.85,false
Fast 3G,Medium,20,9740.00,108.00,1.85,false
Fast 3G,Medium,21,8316.00,132.00,1.85,false
Fast 3G,Medium,22,9772.00,108.00,1.85,false
Fast 3G,Medium,23,9840.00,108.00,1.85,false
Fast 3G,Medium,24,9752.00,120.00,1.85,false
Fast 3G,Medium,25,9700.00,132.00,1.85,false
Fast 3G,Medium,26,9788.00,336.00,1.85,false
Fast 3G,Medium,27,8236.00,136.00,1.85,false
Fast 3G,Medium,28,9416.00,132.00,1.85,false
Fast 3G,Medium,29,9636.00,152.00,1.85,false
Fast 3G,Medium,30,9820.00,136.00,1.85,false
Fast 3G,Heavy,1,64628.00,560.00,12.02,false
Fast 3G,Heavy,2,63608.00,108.00,12.02,false
Fast 3G,Heavy,3,63760.00,128.00,12.02,false
Fast 3G,Heavy,4,63852.00,120.00,12.02,false
Fast 3G,Heavy,5,63832.00,132.00,12.02,false
Fast 3G,Heavy,6,63880.00,128.00,12.02,false
Fast 3G,Heavy,7,63704.00,124.00,12.02,false
Fast 3G,Heavy,8,63772.00,120.00,12.02,false
Fast 3G,Heavy,9,63676.00,128.00,12.02,false
Fast 3G,Heavy,10,63036.00,120.00,12.02,false
Fast 3G,Heavy,11,63160.00,108.00,12.02,false
Fast 3G,Heavy,12,63888.00,108.00,12.02,false
Fast 3G,Heavy,13,63816.00,132.00,12.02,false
Fast 3G,Heavy,14,63596.00,128.00,12.02,false
Fast 3G,Heavy,15,63436.00,136.00,12.02,false
Fast 3G,Heavy,16,63520.00,220.00,12.02,false
Fast 3G,Heavy,17,63592.00,112.00,12.02,false
Fast 3G,Heavy,18,63604.00,104.00,12.02,false
Fast 3G,Heavy,19,63608.00,108.00,12.02,false
Fast 3G,Heavy,20,61792.00,124.00,12.02,false
Fast 3G,Heavy,21,63440.00,108.00,12.02,false
Fast 3G,Heavy,22,63764.00,132.00,12.02,false
Fast 3G,Heavy,23,59196.00,180.00,12.02,false
Fast 3G,Heavy,24,63008.00,108.00,12.02,false
Fast 3G,Heavy,25,62712.00,128.00,12.02,false
Fast 3G,Heavy,26,61528.00,112.00,12.02,false
Fast 3G,Heavy,27,63700.00,136.00,12.02,false
Fast 3G,Heavy,28,63736.00,120.00,12.02,false
Fast 3G,Heavy,29,63316.00,132.00,12.02,false
Fast 3G,Heavy,30,63812.00,128.00,12.02,false
Slow 3G,Light,1,728.00,0.00,0.01,false
Slow 3G,Light,2,316.00,0.00,0.01,false
Slow 3G,Light,3,336.00,0.00,0.01,false
Slow 3G,Light,4,372.00,0.00,0.01,false
Slow 3G,Light,5,340.00,0.00,0.01,false
Slow 3G,Light,6,320.00,0.00,0.01,false
Slow 3G,Light,7,348.00,0.00,0.01,false
Slow 3G,Light,8,364.00,0.00,0.01,false
Slow 3G,Light,9,352.00,0.00,0.01,false
Slow 3G,Light,10,340.00,0.00,0.01,false
Slow 3G,Light,11,340.00,0.00,0.01,false
Slow 3G,Light,12,348.00,0.00,0.01,false
Slow 3G,Light,13,352.00,0.00,0.01,false
Slow 3G,Light,14,340.00,0.00,0.01,false
Slow 3G,Light,15,344.00,0.00,0.01,false
Slow 3G,Light,16,324.00,0.00,0.01,false
Slow 3G,Light,17,364.00,0.00,0.01,false
Slow 3G,Light,18,440.00,0.00,0.01,false
Slow 3G,Light,19,368.00,0.00,0.01,false
Slow 3G,Light,20,344.00,0.00,0.01,false
Slow 3G,Light,21,340.00,0.00,0.01,false
Slow 3G,Light,22,556.00,0.00,0.01,false
Slow 3G,Light,23,380.00,0.00,0.01,false
Slow 3G,Light,24,368.00,0.00,0.01,false
Slow 3G,Light,25,352.00,0.00,0.01,false
Slow 3G,Light,26,348.00,0.00,0.01,false
Slow 3G,Light,27,340.00,0.00,0.01,false
Slow 3G,Light,28,360.00,0.00,0.01,false
Slow 3G,Light,29,352.00,0.00,0.01,false
Slow 3G,Light,30,360.00,0.00,0.01,false
Slow 3G,Medium,1,37936.00,500.00,1.85,false
Slow 3G,Medium,2,39292.00,1840.00,1.85,false
Slow 3G,Medium,3,37356.00,124.00,1.85,false
Slow 3G,Medium,4,35000.00,252.00,1.85,false
Slow 3G,Medium,5,37420.00,136.00,1.85,false
Slow 3G,Medium,6,37484.00,136.00,1.85,false
Slow 3G,Medium,7,37156.00,340.00,1.85,false
Slow 3G,Medium,8,36684.00,116.00,1.85,false
Slow 3G,Medium,9,37696.00,148.00,1.85,false
Slow 3G,Medium,10,37716.00,132.00,1.85,false
Slow 3G,Medium,11,37692.00,124.00,1.85,false
Slow 3G,Medium,12,37712.00,128.00,1.85,false
Slow 3G,Medium,13,37716.00,116.00,1.85,false
Slow 3G,Medium,14,37748.00,132.00,1.85,false
Slow 3G,Medium,15,37556.00,108.00,1.85,false
Slow 3G,Medium,16,37052.00,184.00,1.85,false
Slow 3G,Medium,17,37664.00,132.00,1.85,false
Slow 3G,Medium,18,37660.00,128.00,1.85,false
Slow 3G,Medium,19,36220.00,120.00,1.85,false
Slow 3G,Medium,20,37700.00,132.00,1.85,false
Slow 3G,Medium,21,35224.00,472.00,1.85,false
Slow 3G,Medium,22,33748.00,848.00,1.85,false
Slow 3G,Medium,23,37768.00,148.00,1.85,false
Slow 3G,Medium,24,37792.00,124.00,1.85,false
Slow 3G,Medium,25,37760.00,112.00,1.85,false
Slow 3G,Medium,26,37664.00,132.00,1.85,false
Slow 3G,Medium,27,37692.00,124.00,1.85,false
Slow 3G,Medium,28,37724.00,124.00,1.85,false
Slow 3G,Medium,29,37752.00,116.00,1.85,false
Slow 3G,Medium,30,37720.00,136.00,1.85,false
Slow 3G,Heavy,1,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,2,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,3,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,4,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,5,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,6,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,7,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,8,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,9,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,10,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,11,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,12,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,13,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,14,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,15,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,16,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,17,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,18,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,19,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,20,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,21,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,22,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,23,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,24,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,25,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,26,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,27,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,28,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,29,TimeOut,TimeOut,0,FALSE
Slow 3G,Heavy,30,TimeOut,TimeOut,0,FALSE
